experiment,experiment_label,layer,component,type,param_name,frobenius_norm,spectral_norm,nuclear_norm,effective_rank,stable_rank,top1_energy,top5_energy,top10_energy,top50_energy,num_sv
adamw_grpo,AdamW + GRPO,11,o_proj,attn,model.layers.11.self_attn.o_proj.weight,0.0418439584747912,0.015306969173252583,0.9378472536874476,502.3410825041093,7.472864536911312,0.13381749328662668,0.24244143081822137,0.3236704765054258,0.5815348791222827,1536
adamw_grpo,AdamW + GRPO,11,q_proj,attn,model.layers.11.self_attn.q_proj.weight,0.0426715069436204,0.012242181226611137,0.9386098596845756,483.83163776167123,12.149498504980803,0.08230792403406942,0.22471970054729862,0.317186624880401,0.5937966131040853,1536
adamw_grpo,AdamW + GRPO,11,v_proj,attn,model.layers.11.self_attn.v_proj.weight,0.016876113644849252,0.00575757073238492,0.2258545153599698,179.107046561578,8.591447063640853,0.11639482762246382,0.2410686224754056,0.3267618983860935,0.6401296478656207,256
adamw_grpo,AdamW + GRPO,12,down_proj,mlp,model.layers.12.mlp.down_proj.weight,0.10085909595546173,0.026546696200966835,3.1467925647157244,973.4330527410413,14.434747205537722,0.06927727834515604,0.13286020015043148,0.18105035755821683,0.35879307602202437,1536
adamw_grpo,AdamW + GRPO,12,gate_proj,mlp,model.layers.12.mlp.gate_proj.weight,0.10147302526446332,0.028646346181631088,3.1012154519557953,934.0339488479773,12.547660078162725,0.07969613408163219,0.15756778177329703,0.21032241878894298,0.39666927599255675,1536
adamw_grpo,AdamW + GRPO,12,up_proj,mlp,model.layers.12.mlp.up_proj.weight,0.10108280798230117,0.03027218207716942,2.923779775534058,836.6324781603666,11.149801652746367,0.08968769410832386,0.1739254981385062,0.2325692804807906,0.437925151569339,1536
adamw_grpo,AdamW + GRPO,12,k_proj,attn,model.layers.12.self_attn.k_proj.weight,0.017272450516655883,0.006150069180876017,0.20181810581561876,136.52504776892374,7.887655099780149,0.1267803913013226,0.35623643706610936,0.46384001194376256,0.7682387888059803,256
adamw_grpo,AdamW + GRPO,12,o_proj,attn,model.layers.12.self_attn.o_proj.weight,0.04169718360947141,0.015453971922397614,0.9411437823067388,509.4464153906276,7.280030625841863,0.13736205950155053,0.24786360039249916,0.3250289149571953,0.575426583791469,1536
adamw_grpo,AdamW + GRPO,12,q_proj,attn,model.layers.12.self_attn.q_proj.weight,0.04237922050095927,0.012577696703374386,0.9340222342190323,485.7451810018571,11.352818442576917,0.08808385380758502,0.21055140556456256,0.31130614417918434,0.5922191174478867,1536
adamw_grpo,AdamW + GRPO,12,v_proj,attn,model.layers.12.self_attn.v_proj.weight,0.016977028357199133,0.004639358725398779,0.2325661662616767,187.6591390268106,13.3908282333234,0.07467797977659632,0.20192620761419733,0.29013970169419895,0.6157013040987498,256
adamw_grpo,AdamW + GRPO,13,down_proj,mlp,model.layers.13.mlp.down_proj.weight,0.10100875853110033,0.025939835235476494,3.1367128512938507,964.3428389072421,15.16294781476309,0.06595023686795062,0.13063516160786945,0.18252539741778606,0.36571965886798186,1536
adamw_grpo,AdamW + GRPO,13,gate_proj,mlp,model.layers.13.mlp.gate_proj.weight,0.10181428337905465,0.030296282842755318,3.0504206323093968,897.6396791494328,11.29376441770853,0.08854443593953565,0.1709691707528052,0.22748273890027404,0.4162695221127602,1536
adamw_grpo,AdamW + GRPO,13,up_proj,mlp,model.layers.13.mlp.up_proj.weight,0.10126727350028303,0.03148205950856209,2.9086083188594785,824.9587803257369,10.34694078272697,0.09664692405212033,0.1844070497127358,0.2462854229077717,0.45002140404337404,1536
adamw_grpo,AdamW + GRPO,13,k_proj,attn,model.layers.13.self_attn.k_proj.weight,0.017226884048019416,0.005690413527190685,0.2014962242974434,136.81079422649958,9.164859361184122,0.10911242176124321,0.3482059138910942,0.466573839706297,0.7698114823832886,256
adamw_grpo,AdamW + GRPO,13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,0.041805350147979606,0.015348218381404877,0.9164187669239467,480.53410692644496,7.4190413353450975,0.13478830414866327,0.2544957204159026,0.3373641884712234,0.5957001884007436,1536
adamw_grpo,AdamW + GRPO,13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,0.04244583382901468,0.012858857400715351,0.9067821232945494,456.38962200519006,10.895956948884635,0.09177716144540797,0.24014108361369027,0.33885335622498863,0.613621472674774,1536
adamw_grpo,AdamW + GRPO,13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,0.016928909121908895,0.005894868168979883,0.22359130543190986,174.4423288294622,8.24726126873928,0.12125237305024354,0.25921457938265874,0.34828861067074424,0.6547322581491656,256
adamw_grpo,AdamW + GRPO,14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,0.1015108285953507,0.024621518328785896,3.168195861740969,974.0904805947654,16.997892709749124,0.05883082197750613,0.12070157299284318,0.17257958833368808,0.3567503436515798,1536
adamw_grpo,AdamW + GRPO,14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,0.1022503699439954,0.03049989603459835,3.050630863843253,890.122017579834,11.239139404399486,0.08897478392416386,0.17036934643343085,0.2291144797819759,0.423358511167349,1536
adamw_grpo,AdamW + GRPO,14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,0.10164901300667564,0.03282186761498451,2.89555120341538,811.4395398515179,9.591350310102495,0.10426060644940761,0.18982519534675366,0.2553084135894263,0.46136560378309643,1536
adamw_grpo,AdamW + GRPO,14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,0.01696175697809575,0.005645796190947294,0.20676650563109433,148.599963722758,9.02591585058521,0.1107920809980921,0.30201233940266187,0.4078154822630264,0.7296937031731041,256
adamw_grpo,AdamW + GRPO,14,o_proj,attn,model.layers.14.self_attn.o_proj.weight,0.04198218148995497,0.015181672759354115,0.9325761481364889,493.4448306945485,7.646994037578806,0.13077033865670704,0.23536446273457326,0.3072420393317693,0.5591168831643268,1536
adamw_grpo,AdamW + GRPO,14,q_proj,attn,model.layers.14.self_attn.q_proj.weight,0.042024194113534946,0.013813209719955921,0.9127565035205549,471.7491044565075,9.255706541477469,0.1080414548061473,0.24476684733747076,0.33747926534891276,0.6039724853789369,1536
adamw_grpo,AdamW + GRPO,14,v_proj,attn,model.layers.14.self_attn.v_proj.weight,0.017079735973542662,0.005138617008924484,0.23202400177251548,184.54552563051448,11.04764742224605,0.09051700889606182,0.2127163288180595,0.2981936179278969,0.6211630327234038,256
adamw_grpo,AdamW + GRPO,15,down_proj,mlp,model.layers.15.mlp.down_proj.weight,0.10168022771697913,0.028764337301254272,3.0912510940688662,924.2629533204934,12.495806018518087,0.08002685049032099,0.14759103197646137,0.19947565445028195,0.38958085014404653,1536
adamw_grpo,AdamW + GRPO,15,gate_proj,mlp,model.layers.15.mlp.gate_proj.weight,0.10268440860153155,0.0333603210747242,3.0392160685005365,876.0202411674836,9.474331334162231,0.10554834581246203,0.1885601746064839,0.24732507806759466,0.4361028595986793,1536
adamw_grpo,AdamW + GRPO,15,up_proj,mlp,model.layers.15.mlp.up_proj.weight,0.10279944993393281,0.036383070051670074,2.8771145797072677,783.308310087097,7.983308211411772,0.12526135450596107,0.21224468320692877,0.2757341023558888,0.4807871855409979,1536
adamw_grpo,AdamW + GRPO,15,k_proj,attn,model.layers.15.self_attn.k_proj.weight,0.017378112172171615,0.005932137370109558,0.2006747220948455,133.34604772906357,8.58188703540027,0.11652448883037048,0.3627165863862312,0.47824904106587707,0.7793642876488045,256
adamw_grpo,AdamW + GRPO,15,o_proj,attn,model.layers.15.self_attn.o_proj.weight,0.042379444349522365,0.0167172122746706,0.9477795246608673,500.15443931343367,6.426622677269813,0.15560272482417228,0.2613360623490202,0.33958764091540483,0.5814741961796821,1536
adamw_grpo,AdamW + GRPO,15,q_proj,attn,model.layers.15.self_attn.q_proj.weight,0.0436071240079833,0.01486725639551878,0.9131375064133991,438.4877582125232,8.603065459362377,0.1162376370055094,0.26212134156110006,0.36271642916819424,0.6384510348603053,1536
adamw_grpo,AdamW + GRPO,15,v_proj,attn,model.layers.15.self_attn.v_proj.weight,0.016992811792466256,0.006536085158586502,0.220039941748837,167.6766342978731,6.7591967871924785,0.1479465728671828,0.2745036982253015,0.3657021626651,0.6780906590647082,256
adamw_grpo,AdamW + GRPO,16,down_proj,mlp,model.layers.16.mlp.down_proj.weight,0.10103632078280252,0.028896093368530273,3.060134402825497,917.3307599856106,12.225785794594085,0.08179433345234735,0.15235776238904034,0.20514747478258527,0.3950075715990824,1536
adamw_grpo,AdamW + GRPO,16,gate_proj,mlp,model.layers.16.mlp.gate_proj.weight,0.10238690647287137,0.03451872617006302,3.020478364560404,870.2872394669504,8.797906076065132,0.11366340937879738,0.19298617110767716,0.250159109960991,0.4352383375367107,1536
adamw_grpo,AdamW + GRPO,16,up_proj,mlp,model.layers.16.mlp.up_proj.weight,0.10155864744586328,0.03545818850398064,2.8700078345427755,798.6055938570036,8.203529188177995,0.12189875565276072,0.20193355557717937,0.26252063803289194,0.4664320697462934,1536
adamw_grpo,AdamW + GRPO,16,k_proj,attn,model.layers.16.self_attn.k_proj.weight,0.01757597846213066,0.006051402539014816,0.20184478449300514,131.8851934487759,8.43581286719156,0.1185422218040404,0.3628779077961535,0.48424772009824674,0.7847717520134533,256
adamw_grpo,AdamW + GRPO,16,o_proj,attn,model.layers.16.self_attn.o_proj.weight,0.042403931562335295,0.017719542607665062,0.8716078927977691,422.5032546926205,5.726736954906632,0.17461950983154664,0.288300239966036,0.3704089880322675,0.6409836173795074,1536
adamw_grpo,AdamW + GRPO,16,q_proj,attn,model.layers.16.self_attn.q_proj.weight,0.042466894795327885,0.01659218594431877,0.8803697026484727,429.76313968718057,6.550791854936512,0.15265330087482862,0.28298228369152373,0.37326423271650466,0.6429071558776537,1536
adamw_grpo,AdamW + GRPO,16,v_proj,attn,model.layers.16.self_attn.v_proj.weight,0.017280006099972496,0.006510185077786446,0.22790141621953808,173.94272321995317,7.045326305528379,0.1419380673987112,0.26848115749933044,0.34928473584174674,0.6530621642731536,256
adamw_grpo,AdamW + GRPO,17,down_proj,mlp,model.layers.17.mlp.down_proj.weight,0.10155803389740096,0.027714928612113,3.1097494863788597,937.6100209161259,13.427681786536512,0.07447301893932776,0.1420696399120155,0.19156496040312254,0.3803489939877896,1536
adamw_grpo,AdamW + GRPO,17,gate_proj,mlp,model.layers.17.mlp.gate_proj.weight,0.1028850073303468,0.033543843775987625,3.046663102679304,876.8891172482998,9.407593258013215,0.1062971126167916,0.18463070011725147,0.2431166178074561,0.4298696559457945,1536
adamw_grpo,AdamW + GRPO,17,up_proj,mlp,model.layers.17.mlp.up_proj.weight,0.10199865565936687,0.03463231027126312,2.880694007515558,797.637131091859,8.674130830746016,0.11528532593207329,0.19663708457117413,0.2593509069268812,0.4649220310407005,1536
adamw_grpo,AdamW + GRPO,17,k_proj,attn,model.layers.17.self_attn.k_proj.weight,0.017343428251550448,0.005679272580891848,0.21278301769052632,150.52340414517042,9.32576503499037,0.10722980862674422,0.31588311754702547,0.41733128827309923,0.7245731988033591,256
adamw_grpo,AdamW + GRPO,17,o_proj,attn,model.layers.17.self_attn.o_proj.weight,0.042577563349278945,0.014456549659371376,0.961305269756636,509.7544650707051,8.674257350840406,0.11528364441517462,0.21175764208170303,0.2936814481262255,0.5629264101659416,1536
adamw_grpo,AdamW + GRPO,17,q_proj,attn,model.layers.17.self_attn.q_proj.weight,0.04350449635145807,0.015967242419719696,0.933533098636488,460.4591958387606,7.423495550748749,0.1347074290223206,0.2620080089184522,0.35481934096904877,0.6173661460593101,1536
adamw_grpo,AdamW + GRPO,17,v_proj,attn,model.layers.17.self_attn.v_proj.weight,0.016984092660080555,0.005538701545447111,0.2289835903502535,181.7707587827025,9.403050611899548,0.10634846511774608,0.23313024237603033,0.319436538876962,0.6287342377685352,256
adamw_grpo,AdamW + GRPO,18,down_proj,mlp,model.layers.18.mlp.down_proj.weight,0.10197244680483966,0.029129965230822563,3.0782169170561247,911.2399693858513,12.254222115386696,0.08160452704251017,0.1485412979960978,0.19742955881944452,0.3901183469996799,1536
adamw_grpo,AdamW + GRPO,18,gate_proj,mlp,model.layers.18.mlp.gate_proj.weight,0.10260780103710228,0.031373340636491776,3.0788599848456215,900.3660641995328,10.696439303861583,0.09348905477722706,0.17400045295550418,0.23223067861562685,0.4186000896732228,1536
adamw_grpo,AdamW + GRPO,18,up_proj,mlp,model.layers.18.mlp.up_proj.weight,0.10240448751053671,0.03378945216536522,2.9218089369678637,814.0773083100748,9.184926299561353,0.10887403637063015,0.19025177203671084,0.251912800282896,0.45526705930784045,1536
adamw_grpo,AdamW + GRPO,18,k_proj,attn,model.layers.18.self_attn.k_proj.weight,0.01709481280538874,0.006254152394831181,0.20300577905436512,141.02240073449076,7.4712243868285695,0.13384687010109814,0.3325809685127947,0.4374501522031727,0.7579987284008116,256
adamw_grpo,AdamW + GRPO,18,o_proj,attn,model.layers.18.self_attn.o_proj.weight,0.04221122166464181,0.013527515344321728,0.9724467020942029,530.7326094526132,9.736878990835542,0.10270231364087107,0.193099831659172,0.26559088912482104,0.5358350034466184,1536
adamw_grpo,AdamW + GRPO,18,q_proj,attn,model.layers.18.self_attn.q_proj.weight,0.04229315864529831,0.013282926753163338,0.9112950740020018,464.27767670838153,10.138009346981816,0.09863869382776903,0.2442882743189833,0.3410562635839795,0.6155911734359516,1536
adamw_grpo,AdamW + GRPO,18,v_proj,attn,model.layers.18.self_attn.v_proj.weight,0.017186382478213073,0.006643704138696194,0.2253674081293866,171.95439274198077,6.691883588871715,0.14943475730255568,0.2664520616708446,0.35150704321760956,0.6619915455752421,256
adamw_grpo,AdamW + GRPO,19,down_proj,mlp,model.layers.19.mlp.down_proj.weight,0.10233178760685839,0.030904529616236687,3.0237736711860634,873.1270454239741,10.964197399453836,0.09120594636957316,0.15766812330339186,0.20884972130964,0.409025245090586,1536
adamw_grpo,AdamW + GRPO,19,gate_proj,mlp,model.layers.19.mlp.gate_proj.weight,0.10218744132797167,0.03129680082201958,3.0409585099550895,885.5762067328245,10.660931626610946,0.09380043274115761,0.17677734576465912,0.23267505335826166,0.4239389366579818,1536
adamw_grpo,AdamW + GRPO,19,up_proj,mlp,model.layers.19.mlp.up_proj.weight,0.10202368630818363,0.033609144389629364,2.8947285331232706,805.0329588652412,9.214825378830302,0.10852077591153839,0.18927629252530542,0.24710515352390106,0.457284485459947,1536
adamw_grpo,AdamW + GRPO,19,k_proj,attn,model.layers.19.self_attn.k_proj.weight,0.01743918958976223,0.006165013182908297,0.2129874834572547,149.16109611876067,8.001742639746746,0.12497277718390226,0.314572925391149,0.41528159866254655,0.7266743673505078,256
adamw_grpo,AdamW + GRPO,19,o_proj,attn,model.layers.19.self_attn.o_proj.weight,0.04354943331198928,0.017171308398246765,0.9681653842864737,494.23566926430743,6.432180746094751,0.15546826799093638,0.24881903077292036,0.3182071126065688,0.5754898687449299,1536
adamw_grpo,AdamW + GRPO,19,q_proj,attn,model.layers.19.self_attn.q_proj.weight,0.043449384164408536,0.013575808145105839,0.9692345301477161,497.6116110239264,10.243205057418141,0.0976256937544952,0.2255699239078653,0.316132498540486,0.5845960140572674,1536
adamw_grpo,AdamW + GRPO,19,v_proj,attn,model.layers.19.self_attn.v_proj.weight,0.01731560508177283,0.0066340044140815735,0.22547719193971716,169.56253101535304,6.81277164536966,0.1467831379141639,0.2695080166817665,0.361988312024845,0.6705867496987111,256
adamw_grpo,AdamW + GRPO,2,down_proj,mlp,model.layers.2.mlp.down_proj.weight,0.10000515758964688,0.013980209827423096,3.4095796735491604,1162.4034479361103,51.170235724191734,0.01954261077455288,0.05663552917534621,0.08634381939770655,0.2258685409845285,1536
adamw_grpo,AdamW + GRPO,2,gate_proj,mlp,model.layers.2.mlp.gate_proj.weight,0.1003714459043043,0.020522266626358032,3.2282206921154284,1034.441827690514,23.920470049169857,0.041805198557739225,0.09272828678202259,0.13210817854862097,0.29754991842284245,1536
adamw_grpo,AdamW + GRPO,2,up_proj,mlp,model.layers.2.mlp.up_proj.weight,0.10026947071813866,0.02236047387123108,3.1636082776094554,995.4695072072002,20.10830384092957,0.04973069871584812,0.10405215977530935,0.14607839328024655,0.31664310767294224,1536
adamw_grpo,AdamW + GRPO,2,k_proj,attn,model.layers.2.self_attn.k_proj.weight,0.01680237922406719,0.0059341141022741795,0.20270601298398105,145.54312598423627,8.017330356721619,0.1247297985122459,0.3191016213677097,0.4248186103977458,0.7370901021063773,256
adamw_grpo,AdamW + GRPO,2,o_proj,attn,model.layers.2.self_attn.o_proj.weight,0.04179035287852442,0.010891880840063095,1.0699139916240732,655.4591904294274,14.721305110855289,0.06792875988030529,0.1638974288374075,0.22555532826715952,0.44760417183551426,1536
adamw_grpo,AdamW + GRPO,2,q_proj,attn,model.layers.2.self_attn.q_proj.weight,0.04153376283172519,0.00816704798489809,0.9580049042920429,532.0260621534334,25.86260951901478,0.038665858496018245,0.15251369690452052,0.2519698697519504,0.5357022145587246,1536
adamw_grpo,AdamW + GRPO,2,v_proj,attn,model.layers.2.self_attn.v_proj.weight,0.01706043626023744,0.0042005483992397785,0.2374265881953761,193.6771735296957,16.495606152753233,0.060622203921442006,0.18709155171986577,0.2739521858977929,0.5892917749149537,256
adamw_grpo,AdamW + GRPO,20,down_proj,mlp,model.layers.20.mlp.down_proj.weight,0.10423135988382204,0.03595244139432907,3.0395364785799757,850.3895443817249,8.405044823934395,0.1189761650232224,0.1833057844676853,0.2321733896602193,0.42582893970923597,1536
adamw_grpo,AdamW + GRPO,20,gate_proj,mlp,model.layers.20.mlp.gate_proj.weight,0.10311143339175881,0.03191812336444855,3.0726314911444206,887.9884279400864,10.436117267105635,0.09582107736101945,0.17566915636738673,0.22885933281767995,0.42000356204976147,1536
