experiment,experiment_label,layer,component,type,param_name,frobenius_norm,spectral_norm,nuclear_norm,effective_rank,stable_rank,spectral_entropy,gini_coefficient,rank_90,rank_95,rank_99,top1_energy,top5_energy,top10_energy,top50_energy,num_sv
adamw_sft,AdamW + SFT,6,o_proj,attn,model.layers.6.self_attn.o_proj.weight,0.029526457294242955,0.008849363774061203,0.8606426777985661,849.6167641984105,11.132650807110037,0.8264772502403013,0.41179662657688487,658,832,1120,0.08982586603375134,0.20157060659254167,0.24482216528924117,0.3717007466884372,1536
adamw_sft,AdamW + SFT,6,q_proj,attn,model.layers.6.self_attn.q_proj.weight,0.02803244414064569,0.006424360908567905,0.8236975579789316,863.4031445051606,19.039786283102078,0.8416300452861618,0.41546286432388246,660,834,1121,0.05252159793870722,0.15676434974879178,0.21482169974061852,0.3695352466081592,1536
adamw_sft,AdamW + SFT,6,v_proj,attn,model.layers.6.self_attn.v_proj.weight,0.012140039986919723,0.0036506131291389465,0.1753895565343555,208.7215184254343,11.058815478176907,0.908604116657059,0.20177164217173638,183,213,246,0.09042559774809211,0.20535519159951549,0.2689201912300339,0.5076855711856954,256
adamw_sft,AdamW + SFT,7,down_proj,mlp,model.layers.7.mlp.down_proj.weight,0.06797506148855313,0.013097455725073814,2.4115212222677656,1258.5861788167476,26.93551851148831,0.9275424825371364,0.18816051349425877,1118,1295,1478,0.03712570075729147,0.104509342165867,0.1399312928800613,0.2497828833610368,1536
adamw_sft,AdamW + SFT,7,gate_proj,mlp,model.layers.7.mlp.gate_proj.weight,0.06321210291156783,0.01164892129600048,2.2691686932812445,1288.64439574791,29.4461862615937,0.9373115168134154,0.18063434508576903,1133,1305,1481,0.03396025519624889,0.0896352471258717,0.12253927626223149,0.22891183857468755,1536
adamw_sft,AdamW + SFT,7,up_proj,mlp,model.layers.7.mlp.up_proj.weight,0.06719342139553748,0.01487753540277481,2.362250742968172,1235.9431016387932,20.39818498093835,0.9179250333713119,0.18866385689656995,1113,1293,1477,0.04902396958035618,0.12017181431815593,0.15714514811960856,0.26859240092670056,1536
adamw_sft,AdamW + SFT,7,k_proj,attn,model.layers.7.self_attn.k_proj.weight,0.010568402139361756,0.002749117324128747,0.15173568320460618,206.1373973017776,14.778559734814861,0.9044599992181805,0.20679227439911307,182,213,246,0.06766559244905522,0.21860609854090454,0.2860990898572095,0.5210717733837553,256
adamw_sft,AdamW + SFT,7,o_proj,attn,model.layers.7.self_attn.o_proj.weight,0.029095246496214207,0.008443589322268963,0.8459571727341881,845.3813689827233,11.873804054733943,0.8259901781087319,0.41347904578295536,656,830,1118,0.08421900811150004,0.200679643729629,0.2436677497095351,0.3783273824217857,1536
adamw_sft,AdamW + SFT,7,q_proj,attn,model.layers.7.self_attn.q_proj.weight,0.026142691141502035,0.005246621556580067,0.7787788642131375,887.4169685905879,24.82796391420919,0.8541412299919549,0.41218830119165806,671,843,1127,0.04027716503275946,0.13043749587582434,0.19240108595131805,0.35059830087105104,1536
adamw_sft,AdamW + SFT,7,v_proj,attn,model.layers.7.self_attn.v_proj.weight,0.012465782218443954,0.0038736085407435894,0.17848633221001364,205.0080239700913,10.356371273143306,0.8991038155081216,0.20540491665486638,182,213,246,0.09655891756152594,0.22626506195949178,0.2865291744249151,0.5222983528652403,256
adamw_sft,AdamW + SFT,8,down_proj,mlp,model.layers.8.mlp.down_proj.weight,0.06794187039265841,0.012472008354961872,2.4119784781360067,1260.2939736057467,29.67578464814509,0.9288703105594158,0.18905963902797174,1118,1295,1478,0.03369750831718971,0.09978487142640133,0.1357395808624079,0.24927785529465457,1536
adamw_sft,AdamW + SFT,8,gate_proj,mlp,model.layers.8.mlp.gate_proj.weight,0.06297122065128982,0.011402935720980167,2.2590218355180696,1286.935063924607,30.496561228706714,0.9370591674915504,0.18177725261034272,1132,1304,1481,0.032790582272557676,0.08978246262396544,0.1223383655975643,0.2303262622477255,1536
adamw_sft,AdamW + SFT,8,up_proj,mlp,model.layers.8.mlp.up_proj.weight,0.06663039849262758,0.013526021502912045,2.353486252075527,1247.6090320114677,24.266362125309936,0.9235686186502644,0.18915328635944273,1116,1295,1478,0.04120930837659408,0.10807392328319856,0.1441551639016688,0.26066440713952355,1536
adamw_sft,AdamW + SFT,8,k_proj,attn,model.layers.8.self_attn.k_proj.weight,0.010647455938418832,0.0034985560923814774,0.15232199770980515,204.66027373163942,9.262197138709446,0.8973889099190003,0.20564732562574273,181,212,246,0.10796574344338947,0.2299754725532447,0.28627386742732047,0.5208277470715886,256
adamw_sft,AdamW + SFT,8,o_proj,attn,model.layers.8.self_attn.o_proj.weight,0.02834445709976197,0.0065503958612680435,0.8380150898331351,874.112622432363,18.724110394032255,0.8441362554838397,0.4114734274870413,667,840,1125,0.05340707670249155,0.1630659975471531,0.21248182438047514,0.3585602280751961,1536
adamw_sft,AdamW + SFT,8,q_proj,attn,model.layers.8.self_attn.q_proj.weight,0.026558337049005135,0.006280853878706694,0.7881725748754604,880.7261309012521,17.879870816909822,0.8492937305453038,0.4115549934719702,670,842,1126,0.05592881571908527,0.14024672620721,0.19912213352619906,0.35855285717286683,1536
adamw_sft,AdamW + SFT,8,v_proj,attn,model.layers.8.self_attn.v_proj.weight,0.011285758032045337,0.002436576411128044,0.16798792176996358,221.56167781310413,21.453660246115742,0.9412291763468958,0.18784587894139038,189,218,247,0.046612092693182894,0.1413092437851209,0.20422045910203457,0.46477629486011435,256
adamw_sft,AdamW + SFT,9,down_proj,mlp,model.layers.9.mlp.down_proj.weight,0.06765585840001004,0.012125304900109768,2.4048556683701463,1263.476637181295,31.133323267653665,0.929939857811224,0.18825234316246808,1119,1296,1478,0.03211992473154839,0.09929563593177997,0.13469670877508289,0.24688169730941018,1536
adamw_sft,AdamW + SFT,9,gate_proj,mlp,model.layers.9.mlp.gate_proj.weight,0.06324239820955657,0.010262916795909405,2.2755226122098975,1294.6299512437993,37.97301185518542,0.9404030060331007,0.18099240180620746,1135,1306,1481,0.026334492607897907,0.08046304478333792,0.11494951189182308,0.22638515507173843,1536
adamw_sft,AdamW + SFT,9,up_proj,mlp,model.layers.9.mlp.up_proj.weight,0.0662521144347195,0.012982706539332867,2.341421263292432,1248.9919215753587,26.041680468323854,0.9239402343754846,0.18781588454632359,1118,1296,1478,0.038399979648639164,0.10790093609647425,0.1448562071946544,0.26121170116803505,1536
adamw_sft,AdamW + SFT,9,k_proj,attn,model.layers.9.self_attn.k_proj.weight,0.009920335275223333,0.0022016207221895456,0.1437410854268819,209.94674207848195,20.303349555571398,0.9174005811698315,0.2098185093989,182,213,246,0.0492529568711283,0.18120972553857378,0.26372211790626454,0.5181012733012126,256
adamw_sft,AdamW + SFT,9,o_proj,attn,model.layers.9.self_attn.o_proj.weight,0.029184242765288717,0.009683146141469479,0.8369820687547929,822.4991337649759,9.083723070781138,0.8163640476957096,0.4223253262737199,637,813,1108,0.11008701962927704,0.19953514280226756,0.2474618422025698,0.3920775790463568,1536
adamw_sft,AdamW + SFT,9,q_proj,attn,model.layers.9.self_attn.q_proj.weight,0.026000350282029412,0.007214900106191635,0.7589080258379255,851.9613511621723,12.986668443997626,0.8352888294325422,0.41838969717691654,652,826,1116,0.0770020428497345,0.16218750189763503,0.21818587946763465,0.37654233305555346,1536
adamw_sft,AdamW + SFT,9,v_proj,attn,model.layers.9.self_attn.v_proj.weight,0.011519764948604771,0.0025733907241374254,0.17024379887152463,218.40137482190246,20.038987441995726,0.933963175091591,0.19296214354563967,187,216,247,0.04990272102792474,0.1553386894059856,0.21623402499563288,0.47740668750369386,256
muon_sft,Muon + SFT,-1,embed,embed,model.embed_tokens.weight,0.20203815046291082,0.12145280092954636,5.080050044809468,632.2214303338983,2.7672710423245785,0.6008527787178436,0.25263816543015793,756,1068,1416,0.3613668428951486,0.5122877843514796,0.5645638208226562,0.6632764166959305,1536
muon_sft,Muon + SFT,0,down_proj,mlp,model.layers.0.mlp.down_proj.weight,0.045570904433224424,0.0027900112327188253,1.6714876913174521,1345.336947920325,266.78621922244275,0.9641585688154302,0.2057036551545386,1092,1274,1471,0.0037483195455692317,0.016228560204721607,0.030357353041870015,0.12066789988788872,1536
muon_sft,Muon + SFT,0,gate_proj,mlp,model.layers.0.mlp.gate_proj.weight,0.032339248347053484,0.002139865420758724,1.1805367549886245,1332.5980794757165,228.39517314656518,0.9615098086848135,0.20920902176632916,1088,1266,1460,0.004378376242471125,0.02043987717383645,0.037194041905359146,0.13538049196371865,1536
muon_sft,Muon + SFT,0,up_proj,mlp,model.layers.0.mlp.up_proj.weight,0.03496873446614517,0.002567634452134371,1.265370999083645,1309.4108124857164,185.4784431370276,0.957007324665861,0.2229582530970351,1062,1249,1456,0.005391462118652899,0.02110173133081468,0.037693029909403944,0.1379649788163059,1536
muon_sft,Muon + SFT,0,k_proj,attn,model.layers.0.self_attn.k_proj.weight,0.005991844623523615,0.0010375977726653218,0.0878647328572697,215.03447843402827,33.34748027912728,0.9372466084609,0.23233298272558867,173,203,239,0.02998727315016709,0.10976576170408481,0.17723927033237624,0.4912967443156152,256
muon_sft,Muon + SFT,0,o_proj,attn,model.layers.0.self_attn.o_proj.weight,0.013577639242151359,0.001109789009205997,0.415061983232377,934.4958631315088,149.68135005724844,0.8979057705001511,0.4469681968847241,633,783,1050,0.006680859035661632,0.026158930546513977,0.04694553726672439,0.17921487100265523,1536
muon_sft,Muon + SFT,0,q_proj,attn,model.layers.0.self_attn.q_proj.weight,0.008598053797040569,0.000991341075859964,0.2238792840223104,677.9965788561468,75.22359995043534,0.8393610562986645,0.5790409364810032,439,564,812,0.013293700390022516,0.05248714874073903,0.09204959602402643,0.2988731528108406,1536
muon_sft,Muon + SFT,0,v_proj,attn,model.layers.0.self_attn.v_proj.weight,0.010410041635246413,0.001181163126602769,0.1593298012157902,234.2551220514281,77.67569923629974,0.9690304756124848,0.1728644296434354,190,218,247,0.012874039240481994,0.055423856910364645,0.10340747684602575,0.39029760601215613,256
muon_sft,Muon + SFT,1,down_proj,mlp,model.layers.1.mlp.down_proj.weight,0.01789452183575245,0.002149563981220126,0.5982648042700021,1117.7552346000834,69.30099072989945,0.9043305756591704,0.27720160034124386,938,1170,1439,0.014429808137916802,0.06240449063183259,0.10672093385728193,0.29300560147106475,1536
muon_sft,Muon + SFT,1,gate_proj,mlp,model.layers.1.mlp.gate_proj.weight,0.04158129063767834,0.0022651455365121365,1.5659430551279483,1418.2604744006821,336.9796763030421,0.9787449339535043,0.16075807031555045,1169,1324,1483,0.002967538015855624,0.01306855537288192,0.023785853103329917,0.09243731311570816,1536
muon_sft,Muon + SFT,1,up_proj,mlp,model.layers.1.mlp.up_proj.weight,0.0445138177092851,0.002395198680460453,1.676420939831841,1418.3273180818423,345.3874861535907,0.9786913441330627,0.16040772004832404,1171,1327,1484,0.0028952988747117173,0.012549825801763136,0.023320381770496255,0.09286153220122717,1536
muon_sft,Muon + SFT,1,k_proj,attn,model.layers.1.self_attn.k_proj.weight,0.006962607542006283,0.0010578831424936652,0.1013946160528576,212.07328209391335,43.3180042026592,0.9332797501912218,0.244809238158471,168,202,242,0.023085089408126796,0.09886523076102537,0.17284530387687252,0.5139569526154651,256
muon_sft,Muon + SFT,1,o_proj,attn,model.layers.1.self_attn.o_proj.weight,0.0137857887789193,0.000887824222445488,0.427248047019269,960.4990335542915,241.10668994965894,0.9040748386005025,0.43520583495228826,650,799,1067,0.004147541489656681,0.019678040106171708,0.03765999088521631,0.1605015436073065,1536
muon_sft,Muon + SFT,1,q_proj,attn,model.layers.1.self_attn.q_proj.weight,0.009816885587723024,0.0008951851050369442,0.28635549201045996,850.8707115958492,120.26015637493504,0.8753583793647614,0.4812484408590909,564,720,1009,0.008315306001118945,0.03647280217561329,0.06634590961764522,0.23553165446449795,1536
muon_sft,Muon + SFT,1,v_proj,attn,model.layers.1.self_attn.v_proj.weight,0.010514201358200392,0.0012848851038143039,0.15840693513746373,226.9842914464734,66.96131773005396,0.9582810186468093,0.20134174609254885,182,212,245,0.014933995236344854,0.0644790375747168,0.1182066420605408,0.4294583929502121,256
muon_sft,Muon + SFT,10,down_proj,mlp,model.layers.10.mlp.down_proj.weight,0.04883865891937834,0.0024112900719046593,1.837685700826114,1415.8427203489962,410.2310644464056,0.9782602021100426,0.1643783595519288,1160,1320,1484,0.002437650599058045,0.011252419938415139,0.021197904176233462,0.08818181135760604,1536
muon_sft,Muon + SFT,10,gate_proj,mlp,model.layers.10.mlp.gate_proj.weight,0.04778753702200029,0.0024354178458452225,1.7877321212284798,1399.5086655792431,385.01914641084863,0.9755119395083252,0.17666407748900514,1134,1300,1477,0.002597273432560452,0.011444675579071717,0.021419766825121405,0.09034114611407731,1536
muon_sft,Muon + SFT,10,up_proj,mlp,model.layers.10.mlp.up_proj.weight,0.046590249359282805,0.002680170116946101,1.7577707521314991,1423.4243734663573,302.1797436813647,0.9796624413237075,0.15812864420458772,1171,1326,1485,0.0033092886631555826,0.012325288858988133,0.022017452262196396,0.08765068290222504,1536
muon_sft,Muon + SFT,10,k_proj,attn,model.layers.10.self_attn.k_proj.weight,0.00873701363585935,0.0011441841488704085,0.13311232250998728,232.1188952407078,58.308809334159314,0.964993675454404,0.17799154809298523,190,218,247,0.01715006722687725,0.06721314734252973,0.12002645717630822,0.4107882432804055,256
muon_sft,Muon + SFT,10,o_proj,attn,model.layers.10.self_attn.o_proj.weight,0.015243094138815179,0.0009428277262486517,0.49061197986983984,1035.9291023102116,261.385548367427,0.9168105975356696,0.39340685448865953,721,881,1147,0.0038257662148724085,0.018190450907678655,0.0348880357980054,0.14948887356054544,1536
muon_sft,Muon + SFT,10,q_proj,attn,model.layers.10.self_attn.q_proj.weight,0.012585553791065573,0.0009363677236251533,0.39797855498567536,999.9417031380538,180.65575033120868,0.9087460431763733,0.4100312338175611,692,852,1124,0.005535389812760629,0.02439409403629076,0.04468498277709332,0.1711629349874232,1536
muon_sft,Muon + SFT,10,v_proj,attn,model.layers.10.self_attn.v_proj.weight,0.009847567639523084,0.001236089738085866,0.15073486827895977,234.29849908561238,63.468457424926704,0.9681431681238009,0.16854746290459555,193,220,248,0.01575585795799188,0.06653152619421634,0.11666748956659964,0.3997941535789546,256
muon_sft,Muon + SFT,11,down_proj,mlp,model.layers.11.mlp.down_proj.weight,0.048624019184560996,0.0023917409125715494,1.830872928869212,1417.799106727378,413.3076493321882,0.9786444567631076,0.16310481954672595,1163,1322,1485,0.00241950518364655,0.010775229146289811,0.02042815885218015,0.08695181452243925,1536
muon_sft,Muon + SFT,11,gate_proj,mlp,model.layers.11.mlp.gate_proj.weight,0.04739778350816115,0.002421146724373102,1.771562394744251,1397.00139504373,383.2426618430695,0.9749425124920561,0.17821293090986123,1131,1297,1476,0.0026093128442195215,0.011757388591216495,0.02210073052701833,0.09262985015725164,1536
muon_sft,Muon + SFT,11,up_proj,mlp,model.layers.11.mlp.up_proj.weight,0.04583976699034525,0.0026218672282993793,1.7274814113625325,1420.1753256513732,305.67745750139306,0.9790081448237246,0.16064730286455053,1165,1321,1483,0.0032714221329043958,0.013221783047041118,0.02316981345456577,0.08941434325255168,1536
muon_sft,Muon + SFT,11,k_proj,attn,model.layers.11.self_attn.k_proj.weight,0.008187562199234345,0.0010993557516485453,0.1246450897451723,231.7614101899084,55.46674986883226,0.9644278743058944,0.17913756346446097,190,218,247,0.018028819109913587,0.06910074935852827,0.12198619450408753,0.41240943063652297,256
muon_sft,Muon + SFT,11,o_proj,attn,model.layers.11.self_attn.o_proj.weight,0.014654888327149613,0.0009552852134220302,0.47422981561292943,1047.1591305705406,235.3417160056722,0.9193935998944087,0.3880579819607106,731,888,1150,0.004249140428532857,0.01895043144417077,0.03548141292828402,0.1460510835450967,1536
muon_sft,Muon + SFT,11,q_proj,attn,model.layers.11.self_attn.q_proj.weight,0.011677050791495473,0.0010076324688270688,0.36576104615212923,981.1345361992752,134.29567671657023,0.9044756267252904,0.41853043017192615,678,838,1110,0.007446256085447119,0.028210305306922374,0.050494669853071515,0.18326491777484197,1536
muon_sft,Muon + SFT,11,v_proj,attn,model.layers.11.self_attn.v_proj.weight,0.009823299854111466,0.0012777812080457807,0.15048430833849125,234.67543469679265,59.10194975891297,0.9686829891908705,0.16675359188935301,194,220,248,0.01691991557096123,0.0673668110940415,0.11727669266104956,0.3957071988845514,256
muon_sft,Muon + SFT,12,down_proj,mlp,model.layers.12.mlp.down_proj.weight,0.04944714338880591,0.0024366399738937616,1.8558673977095168,1408.677153125717,411.81265153684916,0.9769054051479741,0.1692933916571424,1152,1315,1482,0.0024282886799812647,0.01119788632899683,0.021243874891429617,0.09091204692910501,1536
muon_sft,Muon + SFT,12,gate_proj,mlp,model.layers.12.mlp.gate_proj.weight,0.04777607841240239,0.002599832834675908,1.7740811895790003,1378.8784512262764,337.699291037088,0.9717418969796359,0.1904566249923787,1106,1278,1468,0.0029612143896688677,0.012785488030980665,0.023890689745095468,0.0976266066838113,1536
muon_sft,Muon + SFT,12,up_proj,mlp,model.layers.12.mlp.up_proj.weight,0.046583023828019585,0.0025442778132855892,1.747891044566579,1407.9050341838133,335.2171975879939,0.9766551372400297,0.16830050882571923,1154,1313,1480,0.002983140504709642,0.01316008090542812,0.024559683746504298,0.09772130540806857,1536
muon_sft,Muon + SFT,12,k_proj,attn,model.layers.12.self_attn.k_proj.weight,0.008624539046016,0.0011294697178527713,0.13060107256751508,229.30931753916823,58.307255831403864,0.9609969672125934,0.1896219985980363,186,215,246,0.017150524162747635,0.07129733277850497,0.12498949643144996,0.423170053107295,256
muon_sft,Muon + SFT,12,o_proj,attn,model.layers.12.self_attn.o_proj.weight,0.01462723022133639,0.0009345027501694858,0.4665484027672431,1017.3472608238096,244.9982747873721,0.9137029020817387,0.4037910390387338,701,859,1128,0.00408166139483176,0.018801968824888517,0.035501418795351715,0.1510864601561352,1536
muon_sft,Muon + SFT,12,q_proj,attn,model.layers.12.self_attn.q_proj.weight,0.012014580384759077,0.000928055087570101,0.3730466862022901,964.0713083487731,167.598336285037,0.9023190406817531,0.4292963951701161,663,820,1088,0.0059666463412816045,0.026555844060100618,0.04791862041362371,0.18085865275104018,1536
muon_sft,Muon + SFT,12,v_proj,attn,model.layers.12.self_attn.v_proj.weight,0.009812475944402845,0.0012950702803209424,0.15004961425438523,233.8366369940674,57.40775132797207,0.967428969363515,0.17022761100365824,193,220,248,0.01741925048216873,0.06807889432053506,0.11899134023154216,0.4001122158456874,256
muon_sft,Muon + SFT,13,down_proj,mlp,model.layers.13.mlp.down_proj.weight,0.04936330121850401,0.002229709643870592,1.8583071833127178,1417.185237119024,490.13054338612284,0.9786034710240636,0.16400456169590272,1160,1320,1484,0.0020402727671109534,0.009927466062577911,0.01930358261650688,0.0854875617552351,1536
muon_sft,Muon + SFT,13,gate_proj,mlp,model.layers.13.mlp.gate_proj.weight,0.04852035198032024,0.0025982377119362354,1.8088212907896377,1389.7716142950078,348.73065167946817,0.9736118902391736,0.18318600735335444,1122,1291,1474,0.0028675426010993112,0.01207033534489383,0.022515935688457583,0.09387502394508128,1536
muon_sft,Muon + SFT,13,up_proj,mlp,model.layers.13.mlp.up_proj.weight,0.04724696642373549,0.0024112157989293337,1.7783070537843741,1416.6600409284479,383.9509062303655,0.9784136918521207,0.16365539141613228,1160,1319,1483,0.002604499647671135,0.011600968024062784,0.02159621525295582,0.08903041449360247,1536
muon_sft,Muon + SFT,13,k_proj,attn,model.layers.13.self_attn.k_proj.weight,0.007685421172738041,0.0010842687916010618,0.11462697701063007,222.45303398592603,50.241364930594536,0.9497705998716012,0.21144765397187504,180,211,244,0.019903917845015568,0.08458198278261689,0.14711847814067375,0.4649633898968828,256
muon_sft,Muon + SFT,13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,0.014902631139625576,0.0010461898054927588,0.47926886749503694,1034.2666791972074,202.91069429302024,0.9158870288584446,0.3930833120810808,723,883,1148,0.004928276469035758,0.020754228128366244,0.03892407486365753,0.15780517124289317,1536
muon_sft,Muon + SFT,13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,0.01205400076718039,0.000984987709671259,0.3712657971240674,948.6531514705396,149.761715576672,0.8981145286889906,0.43543050550088247,649,808,1083,0.006677273935794626,0.028461777173251084,0.051323515306782225,0.1913081899246734,1536
muon_sft,Muon + SFT,13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,0.010015282049585522,0.0012787682935595512,0.15307701675919816,233.61117351352215,61.339841509588226,0.9673468857612786,0.17239032715482772,192,219,247,0.016302617929713544,0.06516088464923475,0.11542046908260076,0.40015111504014705,256
muon_sft,Muon + SFT,14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,0.04897103230147964,0.0023053425829857588,1.844617133261636,1418.8417470098975,451.23998193060237,0.9788919716214357,0.16267532383533956,1162,1321,1484,0.0022161156813311662,0.010337310672672469,0.019887432357535827,0.08551693085527665,1536
muon_sft,Muon + SFT,14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,0.048516031252884985,0.0025231915060430765,1.8172415185836144,1402.9906181939104,369.71758392255316,0.9760241382717638,0.17404731958258202,1139,1303,1478,0.0027047672155335618,0.01178214995842538,0.021898917258345644,0.09087930042730426,1536
muon_sft,Muon + SFT,14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,0.046975502092507816,0.002534307772293687,1.7655060853576288,1412.523156498304,343.57705314306696,0.9775707231032693,0.16607620255370814,1156,1315,1482,0.0029105552622095392,0.013445458132364115,0.024313255506050978,0.09211442702977898,1536
muon_sft,Muon + SFT,14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,0.008718660896274738,0.001112331752665341,0.13079359008406755,225.04706234791254,61.43712771095705,0.9549354311586643,0.20686564390258444,181,211,245,0.016276802598986968,0.07031642549114464,0.12733971451289372,0.44453593140917985,256
muon_sft,Muon + SFT,14,o_proj,attn,model.layers.14.self_attn.o_proj.weight,0.014887279499817923,0.0010973584139719605,0.46373007513966324,970.2861710884088,184.04909583425828,0.9092392019926683,0.4331112980321159,678,822,1061,0.005433332858644032,0.02217011522457818,0.04026001581598587,0.1562101561970467,1536
muon_sft,Muon + SFT,14,q_proj,attn,model.layers.14.self_attn.q_proj.weight,0.011908079223904638,0.0009868342895060778,0.3437885667003856,833.48814688043,145.61126259471277,0.8769712182321929,0.4991428000061966,555,700,965,0.006867600638718111,0.030632635327487872,0.0572611488032752,0.21986230202803075,1536
muon_sft,Muon + SFT,14,v_proj,attn,model.layers.14.self_attn.v_proj.weight,0.009820553050411034,0.0012293573236092925,0.14902143995277584,230.26377432024435,63.81394982304756,0.9626759646773578,0.18720779533885645,187,216,246,0.01567055483594015,0.06583486715774248,0.11697522700958904,0.41750128862258745,256
muon_sft,Muon + SFT,15,down_proj,mlp,model.layers.15.mlp.down_proj.weight,0.05000851302809603,0.002465982921421528,1.8778187064162921,1410.0010616466136,411.2517448216758,0.9772239222120056,0.16872410161664586,1152,1314,1482,0.0024316006256304475,0.011528753028111323,0.021561728658798487,0.08931338489988275,1536
muon_sft,Muon + SFT,15,gate_proj,mlp,model.layers.15.mlp.gate_proj.weight,0.048722872941725885,0.0026166762690991163,1.816615926048236,1390.146137913965,346.7095350085936,0.9738414650027314,0.1831041674251439,1120,1288,1471,0.002884258720993104,0.012204372699249733,0.02259212394043789,0.09353678819254964,1536
muon_sft,Muon + SFT,15,up_proj,mlp,model.layers.15.mlp.up_proj.weight,0.04672762680515851,0.002630485687404871,1.7481196974539657,1399.570833362734,315.5553612389752,0.9752325483189945,0.1748629355705409,1141,1303,1476,0.0031690160359617017,0.013420074057903367,0.024594312052117862,0.0967701194829158,1536
muon_sft,Muon + SFT,15,k_proj,attn,model.layers.15.self_attn.k_proj.weight,0.009653258554558602,0.0011934181675314903,0.1457048561424017,227.8243688301002,65.42784066643766,0.9593524383306218,0.19746494784564605,183,212,245,0.01528401349966861,0.06730296020187036,0.11993744346024911,0.42671644022173427,256
muon_sft,Muon + SFT,15,o_proj,attn,model.layers.15.self_attn.o_proj.weight,0.015243581053766359,0.0009535819408483803,0.4899736521423961,1033.1691862473658,255.53946033813233,0.916833000687481,0.39550670214252137,719,875,1138,0.00391328994229224,0.018286325245415732,0.03504654722638801,0.1493504810486329,1536
muon_sft,Muon + SFT,15,q_proj,attn,model.layers.15.self_attn.q_proj.weight,0.012919142031927818,0.00104311213362962,0.3902469581412191,912.4555295631882,153.39293289434283,0.8918056037621697,0.45573650515517183,615,770,1046,0.006519205162396893,0.027411140597412634,0.05035627939075509,0.19486502021958563,1536
muon_sft,Muon + SFT,15,v_proj,attn,model.layers.15.self_attn.v_proj.weight,0.009634599920329523,0.0012835734523832798,0.14661784141208045,231.58278492332508,56.3411773289725,0.9640927853344492,0.1795398980651972,190,217,247,0.017749007873248096,0.07125222403286541,0.12373496071280327,0.41229648007663333,256
muon_sft,Muon + SFT,16,down_proj,mlp,model.layers.16.mlp.down_proj.weight,0.04988233821194731,0.0024852484930306673,1.8703674522112124,1405.9188941710977,402.85983175482266,0.976473512592081,0.17168055834234086,1147,1310,1481,0.0024822529355783282,0.011273910701587269,0.021179856312127338,0.09005649785415411,1536
muon_sft,Muon + SFT,16,gate_proj,mlp,model.layers.16.mlp.gate_proj.weight,0.04973644482604983,0.0028244347777217627,1.8547228592797183,1390.6203234085594,310.08901131767635,0.9737030943113704,0.18226140424651383,1123,1292,1475,0.003224880481093642,0.013382469670510445,0.024154000730902972,0.09525580146984347,1536
muon_sft,Muon + SFT,16,up_proj,mlp,model.layers.16.mlp.up_proj.weight,0.04777382464240834,0.0027881504502147436,1.783997063525021,1394.4670224536274,293.5942951616744,0.973962806859299,0.17737108195663231,1141,1307,1481,0.0034060607323767216,0.013978789515245256,0.025324224284327086,0.10033035418197225,1536
muon_sft,Muon + SFT,16,k_proj,attn,model.layers.16.self_attn.k_proj.weight,0.009077647492493438,0.0011167614720761776,0.13774682773509994,230.258983949676,66.07326729011666,0.9626646560654449,0.18704364676218432,187,215,246,0.015134713947308937,0.06584137052589759,0.11984960324722752,0.41697235872538047,256
muon_sft,Muon + SFT,16,o_proj,attn,model.layers.16.self_attn.o_proj.weight,0.014969595002436203,0.0009515606798231602,0.48283534393915417,1040.3464869606266,247.48399943972186,0.9174170961224022,0.3906125721985969,728,887,1150,0.004040665264275252,0.018942462721197702,0.035865589549005844,0.15178235386191521,1536
muon_sft,Muon + SFT,16,q_proj,attn,model.layers.16.self_attn.q_proj.weight,0.012902740443527454,0.000997452181763947,0.39279301808372946,926.7521394646506,167.33228925201092,0.8978301243812553,0.4524707380284423,640,789,1043,0.005976132905789326,0.026462327301602463,0.04856817668389976,0.18535413635198877,1536
muon_sft,Muon + SFT,16,v_proj,attn,model.layers.16.self_attn.v_proj.weight,0.010148954627577452,0.0011777327163144946,0.1547788574534934,232.58443688292593,74.25900791314369,0.9663059576660784,0.17868160344300565,189,217,247,0.01346637974438926,0.060125629433427946,0.11086727378120861,0.4035583864679931,256
muon_sft,Muon + SFT,17,down_proj,mlp,model.layers.17.mlp.down_proj.weight,0.04991192474777743,0.0025001810863614082,1.867150527308695,1399.4262873006342,398.53429973244437,0.9752079217154976,0.17581326519198126,1140,1306,1480,0.002509194316954272,0.011374805021445772,0.021815569700661733,0.09330647928625987,1536
muon_sft,Muon + SFT,17,gate_proj,mlp,model.layers.17.mlp.gate_proj.weight,0.0494127374712999,0.0026938337832689285,1.8483527580598853,1399.2389655270126,336.4621679110383,0.9753891387958868,0.1764108660251622,1135,1300,1477,0.002972102350194698,0.012428313900501918,0.02288968149927939,0.09232141841897472,1536
