experiment,experiment_label,layer,component,type,param_name,spectral_norm_base,spectral_norm_exp,spectral_norm_change,spectral_norm_rel_change,nuclear_norm_change,frobenius_change,effective_rank_base,effective_rank_exp,effective_rank_change,top10_energy_change,top30_rel_change
adamw_sft,AdamW + SFT,16,v_proj,attn,model.layers.16.self_attn.v_proj.weight,1.1914799213409424,1.1915204524993896,4.0531158447265625e-05,3.4017491794280616e-05,0.0001525580883026123,0.0004786272061159672,172.05898558038544,172.05326080083657,-0.005724779548870629,1.824427566660125e-06,1.8111193169272414e-05
adamw_sft,AdamW + SFT,17,down_proj,mlp,model.layers.17.mlp.down_proj.weight,5.263240814208984,5.263149738311768,-9.107589721679688e-05,-1.730414784953835e-05,0.01884704828262329,0.002853325662580759,522.691350195546,522.7039760251865,0.012625829640569464,-1.1315605174533339e-06,2.650501424969514e-05
adamw_sft,AdamW + SFT,17,gate_proj,mlp,model.layers.17.mlp.gate_proj.weight,8.850125312805176,8.849957466125488,-0.0001678466796875,-1.896545797432314e-05,-0.01205262541770935,0.0028163047140797285,326.7646132692581,326.76944874221067,0.004835472952549935,-2.9252079822017496e-06,4.6865799817727076e-05
adamw_sft,AdamW + SFT,17,up_proj,mlp,model.layers.17.mlp.up_proj.weight,4.878442764282227,4.878708839416504,0.00026607513427734375,5.4540997431685934e-05,0.03026515245437622,0.0026948781360518876,591.2904625169439,591.2644182210166,-0.02604429592724955,4.52296112507522e-08,2.706035878222791e-05
adamw_sft,AdamW + SFT,17,k_proj,attn,model.layers.17.self_attn.k_proj.weight,1.8933212757110596,1.8933273553848267,6.079673767089844e-06,3.2111157493894157e-06,0.00032370537519454956,0.00041549182212650217,99.86179918972846,99.8616494946507,-0.0001496950777521988,2.7487674483794855e-07,1.1875752547486965e-05
adamw_sft,AdamW + SFT,17,o_proj,attn,model.layers.17.self_attn.o_proj.weight,2.656911611557007,2.65690279006958,-8.821487426757812e-06,-3.320203573346662e-06,-0.0012834204608225264,0.0017646704969930492,339.7938221505987,339.7944672876641,0.000645137065362178,-1.0085691281719322e-06,2.4766293949359333e-05
adamw_sft,AdamW + SFT,17,q_proj,attn,model.layers.17.self_attn.q_proj.weight,3.6231441497802734,3.6231203079223633,-2.384185791015625e-05,-6.5804331609610806e-06,-0.0028862370527349412,0.0019769545766283344,249.2671581613942,249.2680018416626,0.00084368026838888,-2.6741633886023797e-06,4.88654615730688e-05
adamw_sft,AdamW + SFT,17,v_proj,attn,model.layers.17.self_attn.v_proj.weight,1.5452799797058105,1.5452700853347778,-9.894371032714844e-06,-6.402963322283207e-06,8.228421211242676e-05,0.0004027415751642121,143.974417615771,143.97539273367013,0.0009751178991450615,-1.150164912880336e-06,1.4845952823385704e-05
adamw_sft,AdamW + SFT,18,down_proj,mlp,model.layers.18.mlp.down_proj.weight,4.964751720428467,4.964672565460205,-7.915496826171875e-05,-1.5943389059319876e-05,0.028893470764160156,0.0027692857208802516,552.6854617613661,552.7000933951729,0.014631633806743594,-5.504101795346383e-07,3.572264978487043e-05
adamw_sft,AdamW + SFT,18,gate_proj,mlp,model.layers.18.mlp.gate_proj.weight,9.15322494506836,9.153122901916504,-0.00010204315185546875,-1.1148327771672245e-05,-0.017986953258514404,0.002665795244310733,325.55749206306785,325.55915640861474,0.0016643455468852153,2.864762009974209e-07,4.755160607504529e-05
adamw_sft,AdamW + SFT,18,up_proj,mlp,model.layers.18.mlp.up_proj.weight,4.089057922363281,4.089094638824463,3.6716461181640625e-05,8.979198113295558e-06,-0.039081841707229614,0.0029292579652476208,698.6332644262479,698.6174337379028,-0.015830688345090493,-2.46554063908222e-07,2.893977523960141e-05
adamw_sft,AdamW + SFT,18,k_proj,attn,model.layers.18.self_attn.k_proj.weight,2.235016345977783,2.23496675491333,-4.9591064453125e-05,-2.2188233451791476e-05,0.00015380233526229858,0.0004374109525924798,99.79688014036297,99.79916332235632,0.0022831819933486486,-1.7354336522279468e-06,1.5338918008026158e-05
adamw_sft,AdamW + SFT,18,o_proj,attn,model.layers.18.self_attn.o_proj.weight,2.6267247200012207,2.626668691635132,-5.602836608886719e-05,-2.1330124798475703e-05,0.005485643392603379,0.0017747002544614065,366.5139663768355,366.5238727735426,0.0099063967070947,-1.0735562085834038e-07,5.940301915073755e-05
adamw_sft,AdamW + SFT,18,q_proj,attn,model.layers.18.self_attn.q_proj.weight,3.6732170581817627,3.673187732696533,-2.9325485229492188e-05,-7.983597147947544e-06,0.0130488393624546,0.0022424745781062746,282.2737368477805,282.27954288199794,0.005806034217414435,-5.92494054019177e-06,5.223958392861165e-05
adamw_sft,AdamW + SFT,18,v_proj,attn,model.layers.18.self_attn.v_proj.weight,1.1093703508377075,1.10940682888031,3.647804260253906e-05,3.2881753667739334e-05,-0.00017762184143066406,0.000441087653308079,192.89805377628136,192.89155105331514,-0.006502722966217789,1.8408194808264278e-06,2.5306110254252788e-05
adamw_sft,AdamW + SFT,19,down_proj,mlp,model.layers.19.mlp.down_proj.weight,4.505390167236328,4.505314350128174,-7.581710815429688e-05,-1.6828089319687977e-05,0.02115166187286377,0.002644587623421755,613.5122004044457,613.5272196411662,0.01501923672049088,-8.132453340747858e-07,2.8081407707773918e-05
adamw_sft,AdamW + SFT,19,gate_proj,mlp,model.layers.19.mlp.gate_proj.weight,9.142460823059082,9.142585754394531,0.00012493133544921875,1.366495715618681e-05,0.006775379180908203,0.002624698332644702,325.81934503521336,325.815633867758,-0.0037111674553784724,-4.2418081291212273e-07,3.3849759098068184e-05
adamw_sft,AdamW + SFT,19,up_proj,mlp,model.layers.19.mlp.up_proj.weight,3.9848127365112305,3.984686851501465,-0.000125885009765625,-3.1591198404931674e-05,-0.012257546186447144,0.002561235305853237,720.9175386779777,720.9372378834952,0.019699205517440532,-5.963684830689875e-07,2.865934947390276e-05
adamw_sft,AdamW + SFT,19,k_proj,attn,model.layers.19.self_attn.k_proj.weight,2.1415019035339355,2.141554594039917,5.269050598144531e-05,2.460446376185551e-05,0.00013557076454162598,0.000392922486684249,92.63342355665874,92.63120772185972,-0.0022158347990171023,1.6020274145045477e-06,1.624587684386837e-05
adamw_sft,AdamW + SFT,19,o_proj,attn,model.layers.19.self_attn.o_proj.weight,2.723078727722168,2.723114490509033,3.5762786865234375e-05,1.3133218111233104e-05,-0.0011003760882886127,0.0017469322295518173,370.36489525246844,370.35962714605955,-0.005268106408891526,-1.4075224635881622e-06,3.909732332919492e-05
