experiment,experiment_label,layer,component,type,param_name,condition_number_base,condition_number_exp,condition_number_diff,condition_number_log_ratio
adamw_fp32,AdamW + FP32,25,k_proj,attn,model.layers.25.self_attn.k_proj.weight,22.462953951457504,22.46185029816212,-0.0011036532953845324,-2.1338347232538215e-05
adamw_fp32,AdamW + FP32,25,o_proj,attn,model.layers.25.self_attn.o_proj.weight,16296.613319126418,16470.86089144792,174.24757232150114,0.004618938400832656
adamw_fp32,AdamW + FP32,25,q_proj,attn,model.layers.25.self_attn.q_proj.weight,24555.210708810777,23518.2414583808,-1036.9692504299783,-0.01873882028179268
adamw_fp32,AdamW + FP32,25,v_proj,attn,model.layers.25.self_attn.v_proj.weight,4.337190824833435,4.337017183066681,-0.00017364176675371823,-1.738756116305814e-05
adamw_fp32,AdamW + FP32,26,down_proj,mlp,model.layers.26.mlp.down_proj.weight,8.741682232718533,8.74076129739562,-0.0009209353229131523,-4.5755289140458685e-05
adamw_fp32,AdamW + FP32,26,gate_proj,mlp,model.layers.26.mlp.gate_proj.weight,20.0336868429297,20.03331372464463,-0.0003731182850721382,-8.088612075427546e-06
adamw_fp32,AdamW + FP32,26,up_proj,mlp,model.layers.26.mlp.up_proj.weight,18.54966977174175,18.54753041338428,-0.002139358357471366,-5.0090655136071847e-05
adamw_fp32,AdamW + FP32,26,k_proj,attn,model.layers.26.self_attn.k_proj.weight,18.924022446774764,18.954354066609163,0.030331619834399248,0.0006955344526018949
adamw_fp32,AdamW + FP32,26,o_proj,attn,model.layers.26.self_attn.o_proj.weight,32723.99759321507,30526.98552107751,-2197.0120721375606,-0.030182431345520816
adamw_fp32,AdamW + FP32,26,q_proj,attn,model.layers.26.self_attn.q_proj.weight,48120.87790718429,39148.72728522431,-8972.150621959976,-0.08961589409269773
adamw_fp32,AdamW + FP32,26,v_proj,attn,model.layers.26.self_attn.v_proj.weight,4.835564685889436,4.831011907840409,-0.004552778049026429,-0.0004090893008606298
adamw_fp32,AdamW + FP32,27,down_proj,mlp,model.layers.27.mlp.down_proj.weight,11.983131396493501,11.973038283390844,-0.01009311310265737,-0.0003659502870152822
adamw_fp32,AdamW + FP32,27,gate_proj,mlp,model.layers.27.mlp.gate_proj.weight,34.01131673372879,34.01362515226248,0.0023084185336870178,2.9475466018590282e-05
adamw_fp32,AdamW + FP32,27,up_proj,mlp,model.layers.27.mlp.up_proj.weight,27.05991417573715,27.05891628410007,-0.0009978916370769753,-1.6015823989053884e-05
adamw_fp32,AdamW + FP32,27,k_proj,attn,model.layers.27.self_attn.k_proj.weight,16.960271595775623,16.931151334345206,-0.02912026143041757,-0.0007463110645486824
adamw_fp32,AdamW + FP32,27,o_proj,attn,model.layers.27.self_attn.o_proj.weight,99634.79632267175,107091.14524920269,7456.348926530933,0.031342525666418736
adamw_fp32,AdamW + FP32,27,q_proj,attn,model.layers.27.self_attn.q_proj.weight,91711.44628086085,78382.41266722258,-13329.033613638268,-0.06820491503742211
