experiment,experiment_label,layer,component,type,param_name,n_params,n_changed,n_unchanged,sparsity,n_changed_bf16,n_unchanged_bf16,sparsity_bf16
muon_fp32,Muon + FP32,23,gate_proj,mlp,model.layers.23.mlp.gate_proj.weight,13762560,13757410,5150,0.0003742036365327328,1434918,12327642,0.8957375662667411
muon_fp32,Muon + FP32,23,up_proj,mlp,model.layers.23.mlp.up_proj.weight,13762560,13758091,4469,0.00032472156343010816,1491831,12270729,0.8916022164481027
muon_fp32,Muon + FP32,23,k_proj,attn,model.layers.23.self_attn.k_proj.weight,393216,392987,229,0.0005823771158853797,48368,344848,0.8769938151041666
muon_fp32,Muon + FP32,23,o_proj,attn,model.layers.23.self_attn.o_proj.weight,2359296,2359106,190,8.053249782991045e-05,226190,2133106,0.904128180609809
muon_fp32,Muon + FP32,23,q_proj,attn,model.layers.23.self_attn.q_proj.weight,2359296,2358085,1211,0.0005132887098524552,233983,2125313,0.9008250766330295
muon_fp32,Muon + FP32,23,v_proj,attn,model.layers.23.self_attn.v_proj.weight,393216,393175,41,0.00010426839192712034,46333,346883,0.8821690877278646
muon_fp32,Muon + FP32,24,down_proj,mlp,model.layers.24.mlp.down_proj.weight,13762560,13761586,974,7.077171688985029e-05,1518721,12243839,0.8896483648390997
muon_fp32,Muon + FP32,24,gate_proj,mlp,model.layers.24.mlp.gate_proj.weight,13762560,13758871,3689,0.00026804606119790186,1400852,12361708,0.8982128324962797
muon_fp32,Muon + FP32,24,up_proj,mlp,model.layers.24.mlp.up_proj.weight,13762560,13759519,3041,0.00022096179780506375,1371201,12391359,0.9003673008510045
muon_fp32,Muon + FP32,24,k_proj,attn,model.layers.24.self_attn.k_proj.weight,393216,393109,107,0.00027211507161462034,44160,349056,0.8876953125
muon_fp32,Muon + FP32,24,o_proj,attn,model.layers.24.self_attn.o_proj.weight,2359296,2359123,173,7.332695855033489e-05,218626,2140670,0.907334221733941
muon_fp32,Muon + FP32,24,q_proj,attn,model.layers.24.self_attn.q_proj.weight,2359296,2358811,485,0.00020556979709196455,232072,2127224,0.9016350640190972
muon_fp32,Muon + FP32,24,v_proj,attn,model.layers.24.self_attn.v_proj.weight,393216,393196,20,5.086263020837034e-05,37739,355477,0.9040247599283854
muon_fp32,Muon + FP32,25,down_proj,mlp,model.layers.25.mlp.down_proj.weight,13762560,13761482,1078,7.832845052080373e-05,1388025,12374535,0.8991448538643974
muon_fp32,Muon + FP32,25,gate_proj,mlp,model.layers.25.mlp.gate_proj.weight,13762560,13757287,5273,0.0003831409272693209,1434774,12327786,0.895748029436384
muon_fp32,Muon + FP32,25,up_proj,mlp,model.layers.25.mlp.up_proj.weight,13762560,13757767,4793,0.0003482636951265272,1313542,12449018,0.9045568557012649
muon_fp32,Muon + FP32,25,k_proj,attn,model.layers.25.self_attn.k_proj.weight,393216,393010,206,0.0005238850911458703,56292,336924,0.856842041015625
muon_fp32,Muon + FP32,25,o_proj,attn,model.layers.25.self_attn.o_proj.weight,2359296,2359076,220,9.324815538191977e-05,181468,2177828,0.9230838351779513
muon_fp32,Muon + FP32,25,q_proj,attn,model.layers.25.self_attn.q_proj.weight,2359296,2357942,1354,0.0005739000108506698,249952,2109344,0.8940565321180556
muon_fp32,Muon + FP32,25,v_proj,attn,model.layers.25.self_attn.v_proj.weight,393216,393176,40,0.00010172526041662966,32223,360993,0.9180526733398438
muon_fp32,Muon + FP32,26,down_proj,mlp,model.layers.26.mlp.down_proj.weight,13762560,13760924,1636,0.00011887323288695129,1023402,12739158,0.925638689313616
muon_fp32,Muon + FP32,26,gate_proj,mlp,model.layers.26.mlp.gate_proj.weight,13762560,13754608,7952,0.0005777994791666963,1376243,12386317,0.9000009445917039
muon_fp32,Muon + FP32,26,up_proj,mlp,model.layers.26.mlp.up_proj.weight,13762560,13753458,9102,0.0006613595145089635,1058773,12703787,0.923068600609189
muon_fp32,Muon + FP32,26,k_proj,attn,model.layers.26.self_attn.k_proj.weight,393216,393201,15,3.814697265625e-05,61358,331858,0.8439585367838541
muon_fp32,Muon + FP32,26,o_proj,attn,model.layers.26.self_attn.o_proj.weight,2359296,2359063,233,9.875827365446455e-05,183608,2175688,0.9221767849392362
muon_fp32,Muon + FP32,26,q_proj,attn,model.layers.26.self_attn.q_proj.weight,2359296,2359051,245,0.00010384453667533489,215617,2143679,0.908609602186415
muon_fp32,Muon + FP32,26,v_proj,attn,model.layers.26.self_attn.v_proj.weight,393216,393174,42,0.0001068115234375,39006,354210,0.9008026123046875
muon_fp32,Muon + FP32,27,down_proj,mlp,model.layers.27.mlp.down_proj.weight,13762560,13760085,2475,0.00017983572823665472,982825,12779735,0.9285870506649926
muon_fp32,Muon + FP32,27,gate_proj,mlp,model.layers.27.mlp.gate_proj.weight,13762560,13751364,11196,0.0008135114397321841,971131,12791429,0.9294367472330729
muon_fp32,Muon + FP32,27,up_proj,mlp,model.layers.27.mlp.up_proj.weight,13762560,13749560,13000,0.0009445917038690688,725772,13036788,0.9472647530691964
muon_fp32,Muon + FP32,27,k_proj,attn,model.layers.27.self_attn.k_proj.weight,393216,393189,27,6.866455078125e-05,55354,337862,0.8592274983723959
muon_fp32,Muon + FP32,27,o_proj,attn,model.layers.27.self_attn.o_proj.weight,2359296,2359071,225,9.5367431640625e-05,188827,2170469,0.9199646843804253
muon_fp32,Muon + FP32,27,q_proj,attn,model.layers.27.self_attn.q_proj.weight,2359296,2359067,229,9.706285264754477e-05,238336,2120960,0.8989800347222222
muon_fp32,Muon + FP32,27,v_proj,attn,model.layers.27.self_attn.v_proj.weight,393216,393174,42,0.0001068115234375,28223,364993,0.9282251993815104
muon_fp32,Muon + FP32,3,down_proj,mlp,model.layers.3.mlp.down_proj.weight,13762560,13761859,701,5.09352911086669e-05,1790714,11971846,0.8698851085844495
muon_fp32,Muon + FP32,3,gate_proj,mlp,model.layers.3.mlp.gate_proj.weight,13762560,13759735,2825,0.00020526704334078438,1533085,12229475,0.8886046636672247
muon_fp32,Muon + FP32,3,up_proj,mlp,model.layers.3.mlp.up_proj.weight,13762560,13760868,1692,0.00012294224330355874,1787160,11975400,0.8701433454241072
muon_fp32,Muon + FP32,3,k_proj,attn,model.layers.3.self_attn.k_proj.weight,393216,393141,75,0.00019073486328125,42177,351039,0.8927383422851562
muon_fp32,Muon + FP32,3,o_proj,attn,model.layers.3.self_attn.o_proj.weight,2359296,2359135,161,6.824069552946455e-05,281706,2077590,0.8805974324544271
muon_fp32,Muon + FP32,3,q_proj,attn,model.layers.3.self_attn.q_proj.weight,2359296,2358092,1204,0.0005103217230902901,207068,2152228,0.9122331407335069
muon_fp32,Muon + FP32,3,v_proj,attn,model.layers.3.self_attn.v_proj.weight,393216,393189,27,6.866455078125e-05,60122,333094,0.8471018473307291
muon_fp32,Muon + FP32,4,down_proj,mlp,model.layers.4.mlp.down_proj.weight,13762560,13761861,699,5.078996930807378e-05,1834588,11927972,0.8666971842447917
muon_fp32,Muon + FP32,4,gate_proj,mlp,model.layers.4.mlp.gate_proj.weight,13762560,13760924,1636,0.00011887323288695129,1515612,12246948,0.889874267578125
muon_fp32,Muon + FP32,4,up_proj,mlp,model.layers.4.mlp.up_proj.weight,13762560,13761634,926,6.728399367561533e-05,1782719,11979841,0.8704660324823289
muon_fp32,Muon + FP32,4,k_proj,attn,model.layers.4.self_attn.k_proj.weight,393216,393190,26,6.612141927087034e-05,41363,351853,0.8948084513346354
muon_fp32,Muon + FP32,4,o_proj,attn,model.layers.4.self_attn.o_proj.weight,2359296,2359124,172,7.290310329866045e-05,265704,2093592,0.8873799641927084
muon_fp32,Muon + FP32,4,q_proj,attn,model.layers.4.self_attn.q_proj.weight,2359296,2359053,243,0.000102996826171875,182490,2176806,0.9226506551106771
muon_fp32,Muon + FP32,4,v_proj,attn,model.layers.4.self_attn.v_proj.weight,393216,393197,19,4.831949869787966e-05,51263,341953,0.8696314493815104
muon_fp32,Muon + FP32,5,down_proj,mlp,model.layers.5.mlp.down_proj.weight,13762560,13761836,724,5.260649181548782e-05,1858477,11904083,0.8649613879975818
muon_fp32,Muon + FP32,5,gate_proj,mlp,model.layers.5.mlp.gate_proj.weight,13762560,13757451,5109,0.0003712245396205738,1437514,12325046,0.8955489385695684
muon_fp32,Muon + FP32,5,up_proj,mlp,model.layers.5.mlp.up_proj.weight,13762560,13759504,3056,0.00022205171130951218,1779819,11982741,0.8706767490931919
muon_fp32,Muon + FP32,5,k_proj,attn,model.layers.5.self_attn.k_proj.weight,393216,393042,174,0.0004425048828125,44022,349194,0.8880462646484375
muon_fp32,Muon + FP32,5,o_proj,attn,model.layers.5.self_attn.o_proj.weight,2359296,2359144,152,6.442599826383955e-05,280207,2079089,0.8812327914767795
muon_fp32,Muon + FP32,5,q_proj,attn,model.layers.5.self_attn.q_proj.weight,2359296,2357719,1577,0.0006684197319878349,216423,2142873,0.9082679748535156
muon_fp32,Muon + FP32,5,v_proj,attn,model.layers.5.self_attn.v_proj.weight,393216,393185,31,7.883707682287966e-05,58464,334752,0.851318359375
muon_fp32,Muon + FP32,6,down_proj,mlp,model.layers.6.mlp.down_proj.weight,13762560,13761847,713,5.180722191222564e-05,1820037,11942523,0.8677544730050223
muon_fp32,Muon + FP32,6,gate_proj,mlp,model.layers.6.mlp.gate_proj.weight,13762560,13759891,2669,0.00019393194289429871,1434389,12328171,0.8957760038829985
muon_fp32,Muon + FP32,6,up_proj,mlp,model.layers.6.mlp.up_proj.weight,13762560,13761392,1168,8.48679315476053e-05,1763513,11999047,0.871861557733445
muon_fp32,Muon + FP32,6,k_proj,attn,model.layers.6.self_attn.k_proj.weight,393216,393072,144,0.0003662109375,41917,351299,0.8933995564778646
muon_fp32,Muon + FP32,6,o_proj,attn,model.layers.6.self_attn.o_proj.weight,2359296,2359149,147,6.230672200524534e-05,260449,2098847,0.8896073235405816
muon_fp32,Muon + FP32,6,q_proj,attn,model.layers.6.self_attn.q_proj.weight,2359296,2357753,1543,0.0006540086534287948,212319,2146977,0.9100074768066406
muon_fp32,Muon + FP32,6,v_proj,attn,model.layers.6.self_attn.v_proj.weight,393216,393192,24,6.103515625e-05,49200,344016,0.8748779296875
muon_fp32,Muon + FP32,7,down_proj,mlp,model.layers.7.mlp.down_proj.weight,13762560,13761832,728,5.289713541667407e-05,1766022,11996538,0.8716792515345982
muon_fp32,Muon + FP32,7,gate_proj,mlp,model.layers.7.mlp.gate_proj.weight,13762560,13757259,5301,0.00038517543247762465,1571465,12191095,0.8858159383138021
muon_fp32,Muon + FP32,7,up_proj,mlp,model.layers.7.mlp.up_proj.weight,13762560,13758791,3769,0.0002738589332217378,1733218,12029342,0.8740628197079613
muon_fp32,Muon + FP32,7,k_proj,attn,model.layers.7.self_attn.k_proj.weight,393216,393190,26,6.612141927087034e-05,39730,353486,0.8989613850911459
muon_fp32,Muon + FP32,7,o_proj,attn,model.layers.7.self_attn.o_proj.weight,2359296,2359164,132,5.594889322912966e-05,279215,2080081,0.8816532558865018
muon_fp32,Muon + FP32,7,q_proj,attn,model.layers.7.self_attn.q_proj.weight,2359296,2359077,219,9.282430013024534e-05,203271,2156025,0.913842519124349
muon_fp32,Muon + FP32,7,v_proj,attn,model.layers.7.self_attn.v_proj.weight,393216,393197,19,4.831949869787966e-05,51500,341716,0.8690287272135416
muon_fp32,Muon + FP32,8,down_proj,mlp,model.layers.8.mlp.down_proj.weight,13762560,13761870,690,5.0136021205404724e-05,1831403,11931157,0.8669286092122396
muon_fp32,Muon + FP32,8,gate_proj,mlp,model.layers.8.mlp.gate_proj.weight,13762560,13761499,1061,7.709321521576218e-05,1595913,12166647,0.8840395246233259
muon_fp32,Muon + FP32,8,up_proj,mlp,model.layers.8.mlp.up_proj.weight,13762560,13761830,730,5.304245721726719e-05,1767292,11995268,0.8715869721912203
muon_fp32,Muon + FP32,8,k_proj,attn,model.layers.8.self_attn.k_proj.weight,393216,393088,128,0.00032552083333337034,38807,354409,0.9013086954752604
muon_fp32,Muon + FP32,8,o_proj,attn,model.layers.8.self_attn.o_proj.weight,2359296,2359134,162,6.866455078125e-05,269797,2089499,0.8856451246473525
muon_fp32,Muon + FP32,8,q_proj,attn,model.layers.8.self_attn.q_proj.weight,2359296,2358227,1069,0.0004531012641059151,203085,2156211,0.9139213562011719
muon_fp32,Muon + FP32,8,v_proj,attn,model.layers.8.self_attn.v_proj.weight,393216,393191,25,6.357828776037966e-05,46832,346384,0.8809000651041666
muon_fp32,Muon + FP32,9,down_proj,mlp,model.layers.9.mlp.down_proj.weight,13762560,13761808,752,5.464099702379155e-05,1803312,11959248,0.8689697265625
muon_fp32,Muon + FP32,9,gate_proj,mlp,model.layers.9.mlp.gate_proj.weight,13762560,13758060,4500,0.0003269740513393016,1604361,12158199,0.8834256853376116
muon_fp32,Muon + FP32,9,up_proj,mlp,model.layers.9.mlp.up_proj.weight,13762560,13759670,2890,0.00020999000186017192,1741670,12020890,0.8734486897786459
muon_fp32,Muon + FP32,9,k_proj,attn,model.layers.9.self_attn.k_proj.weight,393216,393184,32,8.138020833337034e-05,45208,348008,0.8850301106770834
muon_fp32,Muon + FP32,9,o_proj,attn,model.layers.9.self_attn.o_proj.weight,2359296,2358240,1056,0.00044759114583337034,275039,2084257,0.8834232754177518
muon_fp32,Muon + FP32,9,q_proj,attn,model.layers.9.self_attn.q_proj.weight,2359296,2358456,840,0.00035603841145837034,193044,2166252,0.9181772867838541
muon_fp32,Muon + FP32,9,v_proj,attn,model.layers.9.self_attn.v_proj.weight,393216,393192,24,6.103515625e-05,56579,336637,0.8561121622721354
muon_bf16,Muon + BF16,-1,embed,embed,model.embed_tokens.weight,233373696,147059,233226637,0.9993698561469413,147059,233226637,0.9993698561469413
muon_bf16,Muon + BF16,0,down_proj,mlp,model.layers.0.mlp.down_proj.weight,13762560,66823,13695737,0.9951445806594122,66823,13695737,0.9951445806594122
muon_bf16,Muon + BF16,0,gate_proj,mlp,model.layers.0.mlp.gate_proj.weight,13762560,49039,13713521,0.9964367821103051,49039,13713521,0.9964367821103051
muon_bf16,Muon + BF16,0,up_proj,mlp,model.layers.0.mlp.up_proj.weight,13762560,58809,13703751,0.9957268851143973,58809,13703751,0.9957268851143973
muon_bf16,Muon + BF16,0,k_proj,attn,model.layers.0.self_attn.k_proj.weight,393216,1102,392114,0.9971974690755209,1102,392114,0.9971974690755209
muon_bf16,Muon + BF16,0,o_proj,attn,model.layers.0.self_attn.o_proj.weight,2359296,12501,2346795,0.9947013854980469,12501,2346795,0.9947013854980469
muon_bf16,Muon + BF16,0,q_proj,attn,model.layers.0.self_attn.q_proj.weight,2359296,5218,2354078,0.997788323296441,5218,2354078,0.997788323296441
muon_bf16,Muon + BF16,0,v_proj,attn,model.layers.0.self_attn.v_proj.weight,393216,3960,389256,0.98992919921875,3960,389256,0.98992919921875
muon_bf16,Muon + BF16,1,down_proj,mlp,model.layers.1.mlp.down_proj.weight,13762560,31161,13731399,0.9977358136858259,31161,13731399,0.9977358136858259
muon_bf16,Muon + BF16,1,gate_proj,mlp,model.layers.1.mlp.gate_proj.weight,13762560,56188,13706372,0.9959173293340774,56188,13706372,0.9959173293340774
muon_bf16,Muon + BF16,1,up_proj,mlp,model.layers.1.mlp.up_proj.weight,13762560,67139,13695421,0.9951216198149182,67139,13695421,0.9951216198149182
muon_bf16,Muon + BF16,1,k_proj,attn,model.layers.1.self_attn.k_proj.weight,393216,1269,391947,0.9967727661132812,1269,391947,0.9967727661132812
muon_bf16,Muon + BF16,1,o_proj,attn,model.layers.1.self_attn.o_proj.weight,2359296,11152,2348144,0.9952731662326388,11152,2348144,0.9952731662326388
muon_bf16,Muon + BF16,1,q_proj,attn,model.layers.1.self_attn.q_proj.weight,2359296,6190,2353106,0.9973763359917535,6190,2353106,0.9973763359917535
muon_bf16,Muon + BF16,1,v_proj,attn,model.layers.1.self_attn.v_proj.weight,393216,3664,389552,0.9906819661458334,3664,389552,0.9906819661458334
muon_bf16,Muon + BF16,10,down_proj,mlp,model.layers.10.mlp.down_proj.weight,13762560,81290,13681270,0.9940933954148066,81290,13681270,0.9940933954148066
muon_bf16,Muon + BF16,10,gate_proj,mlp,model.layers.10.mlp.gate_proj.weight,13762560,65802,13696758,0.995218767438616,65802,13696758,0.995218767438616
muon_bf16,Muon + BF16,10,up_proj,mlp,model.layers.10.mlp.up_proj.weight,13762560,71559,13691001,0.9948004586356026,71559,13691001,0.9948004586356026
muon_bf16,Muon + BF16,10,k_proj,attn,model.layers.10.self_attn.k_proj.weight,393216,2332,390884,0.9940694173177084,2332,390884,0.9940694173177084
muon_bf16,Muon + BF16,10,o_proj,attn,model.layers.10.self_attn.o_proj.weight,2359296,12672,2346624,0.99462890625,12672,2346624,0.99462890625
muon_bf16,Muon + BF16,10,q_proj,attn,model.layers.10.self_attn.q_proj.weight,2359296,9203,2350093,0.9960992601182725,9203,2350093,0.9960992601182725
muon_bf16,Muon + BF16,10,v_proj,attn,model.layers.10.self_attn.v_proj.weight,393216,2908,390308,0.9926045735677084,2908,390308,0.9926045735677084
muon_bf16,Muon + BF16,11,down_proj,mlp,model.layers.11.mlp.down_proj.weight,13762560,81986,13680574,0.9940428234281994,81986,13680574,0.9940428234281994
muon_bf16,Muon + BF16,11,gate_proj,mlp,model.layers.11.mlp.gate_proj.weight,13762560,66105,13696455,0.9951967511858258,66105,13696455,0.9951967511858258
muon_bf16,Muon + BF16,11,up_proj,mlp,model.layers.11.mlp.up_proj.weight,13762560,70970,13691590,0.994843255905878,70970,13691590,0.994843255905878
muon_bf16,Muon + BF16,11,k_proj,attn,model.layers.11.self_attn.k_proj.weight,393216,2107,391109,0.9946416219075521,2107,391109,0.9946416219075521
muon_bf16,Muon + BF16,11,o_proj,attn,model.layers.11.self_attn.o_proj.weight,2359296,12474,2346822,0.9947128295898438,12474,2346822,0.9947128295898438
muon_bf16,Muon + BF16,11,q_proj,attn,model.layers.11.self_attn.q_proj.weight,2359296,8180,2351116,0.9965328640407987,8180,2351116,0.9965328640407987
muon_bf16,Muon + BF16,11,v_proj,attn,model.layers.11.self_attn.v_proj.weight,393216,2878,390338,0.9926808675130209,2878,390338,0.9926808675130209
muon_bf16,Muon + BF16,12,down_proj,mlp,model.layers.12.mlp.down_proj.weight,13762560,82743,13679817,0.9939878191266741,82743,13679817,0.9939878191266741
muon_bf16,Muon + BF16,12,gate_proj,mlp,model.layers.12.mlp.gate_proj.weight,13762560,64622,13697938,0.9953045073009673,64622,13697938,0.9953045073009673
muon_bf16,Muon + BF16,12,up_proj,mlp,model.layers.12.mlp.up_proj.weight,13762560,72497,13690063,0.9947323027111236,72497,13690063,0.9947323027111236
muon_bf16,Muon + BF16,12,k_proj,attn,model.layers.12.self_attn.k_proj.weight,393216,2400,390816,0.993896484375,2400,390816,0.993896484375
muon_bf16,Muon + BF16,12,o_proj,attn,model.layers.12.self_attn.o_proj.weight,2359296,11754,2347542,0.9950180053710938,11754,2347542,0.9950180053710938
muon_bf16,Muon + BF16,12,q_proj,attn,model.layers.12.self_attn.q_proj.weight,2359296,8717,2350579,0.9963052537706163,8717,2350579,0.9963052537706163
muon_bf16,Muon + BF16,12,v_proj,attn,model.layers.12.self_attn.v_proj.weight,393216,2847,390369,0.9927597045898438,2847,390369,0.9927597045898438
muon_bf16,Muon + BF16,13,down_proj,mlp,model.layers.13.mlp.down_proj.weight,13762560,79270,13683290,0.9942401704334077,79270,13683290,0.9942401704334077
muon_bf16,Muon + BF16,13,gate_proj,mlp,model.layers.13.mlp.gate_proj.weight,13762560,68899,13693661,0.9949937366303944,68899,13693661,0.9949937366303944
muon_bf16,Muon + BF16,13,up_proj,mlp,model.layers.13.mlp.up_proj.weight,13762560,71881,13690679,0.9947770618257068,71881,13690679,0.9947770618257068
muon_bf16,Muon + BF16,13,k_proj,attn,model.layers.13.self_attn.k_proj.weight,393216,1698,391518,0.9956817626953125,1698,391518,0.9956817626953125
muon_bf16,Muon + BF16,13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,2359296,12102,2347194,0.9948705037434896,12102,2347194,0.9948705037434896
muon_bf16,Muon + BF16,13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,2359296,8324,2350972,0.9964718288845487,8324,2350972,0.9964718288845487
muon_bf16,Muon + BF16,13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,393216,2952,390264,0.99249267578125,2952,390264,0.99249267578125
muon_bf16,Muon + BF16,14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,13762560,81410,13681150,0.9940846761067709,81410,13681150,0.9940846761067709
muon_bf16,Muon + BF16,14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,13762560,71685,13690875,0.9947913033621651,71685,13690875,0.9947913033621651
muon_bf16,Muon + BF16,14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,13762560,73523,13689037,0.9946577526274182,73523,13689037,0.9946577526274182
muon_bf16,Muon + BF16,14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,393216,2762,390454,0.9929758707682291,2762,390454,0.9929758707682291
muon_bf16,Muon + BF16,14,o_proj,attn,model.layers.14.self_attn.o_proj.weight,2359296,11856,2347440,0.9949747721354166,11856,2347440,0.9949747721354166
muon_bf16,Muon + BF16,14,q_proj,attn,model.layers.14.self_attn.q_proj.weight,2359296,8137,2351159,0.9965510898166232,8137,2351159,0.9965510898166232
muon_bf16,Muon + BF16,14,v_proj,attn,model.layers.14.self_attn.v_proj.weight,393216,3491,389725,0.9911219278971354,3491,389725,0.9911219278971354
muon_bf16,Muon + BF16,15,down_proj,mlp,model.layers.15.mlp.down_proj.weight,13762560,80186,13682374,0.9941736130487351,80186,13682374,0.9941736130487351
muon_bf16,Muon + BF16,15,gate_proj,mlp,model.layers.15.mlp.gate_proj.weight,13762560,67700,13694860,0.9950808570498512,67700,13694860,0.9950808570498512
muon_bf16,Muon + BF16,15,up_proj,mlp,model.layers.15.mlp.up_proj.weight,13762560,69313,13693247,0.9949636550176711,69313,13693247,0.9949636550176711
muon_bf16,Muon + BF16,15,k_proj,attn,model.layers.15.self_attn.k_proj.weight,393216,2628,390588,0.993316650390625,2628,390588,0.993316650390625
muon_bf16,Muon + BF16,15,o_proj,attn,model.layers.15.self_attn.o_proj.weight,2359296,11670,2347626,0.9950536092122396,11670,2347626,0.9950536092122396
muon_bf16,Muon + BF16,15,q_proj,attn,model.layers.15.self_attn.q_proj.weight,2359296,9641,2349655,0.9959136115180122,9641,2349655,0.9959136115180122
muon_bf16,Muon + BF16,15,v_proj,attn,model.layers.15.self_attn.v_proj.weight,393216,2555,390661,0.9935022989908854,2555,390661,0.9935022989908854
muon_bf16,Muon + BF16,16,down_proj,mlp,model.layers.16.mlp.down_proj.weight,13762560,77109,13685451,0.9943971906389509,77109,13685451,0.9943971906389509
muon_bf16,Muon + BF16,16,gate_proj,mlp,model.layers.16.mlp.gate_proj.weight,13762560,68795,13693765,0.9950012933640253,68795,13693765,0.9950012933640253
muon_bf16,Muon + BF16,16,up_proj,mlp,model.layers.16.mlp.up_proj.weight,13762560,68060,13694500,0.9950546991257441,68060,13694500,0.9950546991257441
muon_bf16,Muon + BF16,16,k_proj,attn,model.layers.16.self_attn.k_proj.weight,393216,2304,390912,0.994140625,2304,390912,0.994140625
muon_bf16,Muon + BF16,16,o_proj,attn,model.layers.16.self_attn.o_proj.weight,2359296,11766,2347530,0.9950129191080729,11766,2347530,0.9950129191080729
muon_bf16,Muon + BF16,16,q_proj,attn,model.layers.16.self_attn.q_proj.weight,2359296,8918,2350378,0.9962200588650174,8918,2350378,0.9962200588650174
muon_bf16,Muon + BF16,16,v_proj,attn,model.layers.16.self_attn.v_proj.weight,393216,2489,390727,0.9936701456705729,2489,390727,0.9936701456705729
muon_bf16,Muon + BF16,17,down_proj,mlp,model.layers.17.mlp.down_proj.weight,13762560,76975,13685585,0.9944069271995908,76975,13685585,0.9944069271995908
muon_bf16,Muon + BF16,17,gate_proj,mlp,model.layers.17.mlp.gate_proj.weight,13762560,67712,13694848,0.9950799851190476,67712,13694848,0.9950799851190476
muon_bf16,Muon + BF16,17,up_proj,mlp,model.layers.17.mlp.up_proj.weight,13762560,67828,13694732,0.9950715564546131,67828,13694732,0.9950715564546131
muon_bf16,Muon + BF16,17,k_proj,attn,model.layers.17.self_attn.k_proj.weight,393216,2768,390448,0.9929606119791666,2768,390448,0.9929606119791666
muon_bf16,Muon + BF16,17,o_proj,attn,model.layers.17.self_attn.o_proj.weight,2359296,11459,2347837,0.9951430426703559,11459,2347837,0.9951430426703559
muon_bf16,Muon + BF16,17,q_proj,attn,model.layers.17.self_attn.q_proj.weight,2359296,8641,2350655,0.9963374667697482,8641,2350655,0.9963374667697482
muon_bf16,Muon + BF16,17,v_proj,attn,model.layers.17.self_attn.v_proj.weight,393216,2912,390304,0.9925944010416666,2912,390304,0.9925944010416666
muon_bf16,Muon + BF16,18,down_proj,mlp,model.layers.18.mlp.down_proj.weight,13762560,74294,13688266,0.9946017310732886,74294,13688266,0.9946017310732886
muon_bf16,Muon + BF16,18,gate_proj,mlp,model.layers.18.mlp.gate_proj.weight,13762560,63589,13698971,0.9953795660109747,63589,13698971,0.9953795660109747
muon_bf16,Muon + BF16,18,up_proj,mlp,model.layers.18.mlp.up_proj.weight,13762560,67097,13695463,0.9951246715727307,67097,13695463,0.9951246715727307
muon_bf16,Muon + BF16,18,k_proj,attn,model.layers.18.self_attn.k_proj.weight,393216,2655,390561,0.9932479858398438,2655,390561,0.9932479858398438
muon_bf16,Muon + BF16,18,o_proj,attn,model.layers.18.self_attn.o_proj.weight,2359296,12076,2347220,0.9948815239800347,12076,2347220,0.9948815239800347
muon_bf16,Muon + BF16,18,q_proj,attn,model.layers.18.self_attn.q_proj.weight,2359296,10536,2348760,0.9955342610677084,10536,2348760,0.9955342610677084
muon_bf16,Muon + BF16,18,v_proj,attn,model.layers.18.self_attn.v_proj.weight,393216,3882,389334,0.9901275634765625,3882,389334,0.9901275634765625
muon_bf16,Muon + BF16,19,down_proj,mlp,model.layers.19.mlp.down_proj.weight,13762560,71029,13691531,0.9948389689127605,71029,13691531,0.9948389689127605
muon_bf16,Muon + BF16,19,gate_proj,mlp,model.layers.19.mlp.gate_proj.weight,13762560,60893,13701667,0.9955754597981771,60893,13701667,0.9955754597981771
muon_bf16,Muon + BF16,19,up_proj,mlp,model.layers.19.mlp.up_proj.weight,13762560,62468,13700092,0.9954610188802083,62468,13700092,0.9954610188802083
muon_bf16,Muon + BF16,19,k_proj,attn,model.layers.19.self_attn.k_proj.weight,393216,2664,390552,0.99322509765625,2664,390552,0.99322509765625
muon_bf16,Muon + BF16,19,o_proj,attn,model.layers.19.self_attn.o_proj.weight,2359296,10870,2348426,0.9953926934136285,10870,2348426,0.9953926934136285
muon_bf16,Muon + BF16,19,q_proj,attn,model.layers.19.self_attn.q_proj.weight,2359296,10150,2349146,0.9956978691948785,10150,2349146,0.9956978691948785
muon_bf16,Muon + BF16,19,v_proj,attn,model.layers.19.self_attn.v_proj.weight,393216,2426,390790,0.9938303629557291,2426,390790,0.9938303629557291
muon_bf16,Muon + BF16,2,down_proj,mlp,model.layers.2.mlp.down_proj.weight,13762560,77589,13684971,0.994362313406808,77589,13684971,0.994362313406808
muon_bf16,Muon + BF16,2,gate_proj,mlp,model.layers.2.mlp.gate_proj.weight,13762560,58803,13703757,0.9957273210797991,58803,13703757,0.9957273210797991
muon_bf16,Muon + BF16,2,up_proj,mlp,model.layers.2.mlp.up_proj.weight,13762560,70117,13692443,0.9949052356538318,70117,13692443,0.9949052356538318
muon_bf16,Muon + BF16,2,k_proj,attn,model.layers.2.self_attn.k_proj.weight,393216,1507,391709,0.9961675008138021,1507,391709,0.9961675008138021
